Conv1,Conv2,Dense,Loss,Accuracy,Model Params,tflite Size,Loss_1,Loss_2,Loss_3,Loss_4,Loss_5,Accuracy_1,Accuracy_2,Accuracy_3,Accuracy_4,Accuracy_5
12,24,64,0.6217000365257264,0.7368271946907043,29725,122.216,0.6217000365257264,0.7407061457633972,0.6078155040740967,0.5848358869552612,0.5792397856712341,0.7368271946907043,0.7124645709991455,0.7492917776107788,0.743626058101654,0.7393767833709717
12,24,80,0.6914482831954956,0.7223796010017395,35981,147.24,0.6914482831954956,0.7406201958656311,0.7472699880599976,0.6654945611953735,0.6835170388221741,0.7223796010017395,0.7096317410469055,0.7124645709991455,0.7252124547958374,0.7223796248435974
12,24,96,0.6794962048530578,0.7263455986976624,42237,172.264,0.6794962048530578,0.8084467649459839,0.6700609922409058,0.6450902223587036,0.631601095199585,0.7263455986976624,0.7067988514900208,0.720963180065155,0.7322946190834045,0.7294617295265198
12,24,128,0.6647970795631408,0.7325779080390931,54749,222.312,0.6647970795631408,0.788135290145874,0.7276699542999268,0.656095027923584,0.5850862264633179,0.7325779080390931,0.7096317410469055,0.7110481858253479,0.7223796248435974,0.7535410523414612
12,24,160,0.7669788599014282,0.7152974605560303,67261,272.36,0.7669788599014282,0.828242301940918,0.7751209139823914,0.7557166218757629,0.7552143335342407,0.7152974605560303,0.7110481858253479,0.7138810157775879,0.7167139053344727,0.7167139053344727
12,32,16,0.9707769393920899,0.7067988514900208,14549,61.512,0.9707769393920899,0.9819765686988831,0.9736369848251343,0.969378650188446,0.9652423858642578,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
12,32,24,0.7830876111984253,0.7067988514900208,18701,78.12,0.7830876111984253,0.8432084918022156,0.7588199973106384,0.7822332978248596,0.7662063241004944,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
12,32,32,0.7415186166763306,0.7079320073127746,22853,94.728,0.7415186166763306,0.7981147170066833,0.7975884079933167,0.7527509927749634,0.6935629844665527,0.7079320073127746,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7096317410469055
12,32,48,0.7334573864936829,0.7067988514900208,31157,127.944,0.7334573864936829,0.7480466961860657,0.7557438015937805,0.7414640784263611,0.7033752799034119,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
12,32,64,0.7542983651161194,0.7065155625343322,39461,161.168,0.7542983651161194,0.7808358669281006,0.7499145269393921,0.763480544090271,0.7884619832038879,0.7065155625343322,0.7053824067115784,0.7067988514900208,0.7067988514900208,0.7067988514900208
12,32,80,0.7096390843391418,0.7169971823692322,47765,194.384,0.7096390843391418,0.8024958372116089,0.7141180038452148,0.6830988526344299,0.6949215531349182,0.7169971823692322,0.7110481858253479,0.7138810157775879,0.7167139053344727,0.7167139053344727
12,32,96,0.7462507843971252,0.7198300361633301,56069,227.6,0.7462507843971252,0.781589150428772,0.7733094692230225,0.7733417749404907,0.7338550090789795,0.7198300361633301,0.7110481858253479,0.7152974605560303,0.7181302905082703,0.720963180065155
